sentence 1,sentence 2,score,predicted score,loss
A man in a green shirt and large beige hat is supervising a newsstand that sells snacks and drinks.,the man is at home sleeping,0,0.15781854093074799,0.14508004486560822
Skiiers are walking through the snow near the mountains.,There are people and animals in the snow.,1,1.1314818859100342,1.6283282041549683
Workers wearing orange vests work on fence.,Men working to build a fence for customers.,1,0.9256858825683594,0.13419117033481598
The man in the blue shirt is relaxing on the rocks.,A man is wearing a blue shirt.,2,1.2490017414093018,0.5482858419418335
A group of people dressed in Santa Claus suits are looking towards an audience while a DJ runs a sound board and another person throws green balls into the air.,A DJ plays music for a crowd while they play with a green balls.,2,0.7905570864677429,1.6911935806274414
People are waiting in line to board a double decker bus.,People are surfing in the ocean.,0,0.8731733560562134,1.247995138168335
Two elder women have a conversation outdoors in front of a house.,Two elder men have a conversation outdoors in front of a house.,0,1.6118409633636475,2.0473506450653076
An accordion player with a bright colored shirt sitting outside in a chair with a young man in a blue t-shirt passing by.,The accordion player is highly skilled.,1,0.818121075630188,0.7248400449752808
The little boy gets ready to kick the soccer ball.,the boy gets ready,2,0.31838512420654297,2.740752696990967
A woman dressed in a black shirt with purple bikini bottoms is playing volleyball in a fenced in area.,a woman is playing voleyball,2,0.7821177244186401,1.7657408714294434
Two men are in a bare room sweeping the floor.,two men clean,2,0.6942827105522156,1.6102735996246338
The man in black is flying off the full in front of a red fence.,The man wearing black pants and a black jacket is in front of the fence.,1,1.2558348178863525,1.3636630773544312
A bird is perched on a tree branch.,A squirrel plays in a tree.,0,1.3341256380081177,1.364225149154663
A female gymnast flies off of the lower bar and is suspended in the air with her feet pointed upward.,A female gymnast is enjoying a cinnamon roll.,0,1.0619449615478516,1.3288671970367432
A girl is jumping off of a swing and landing on her feet.,A boy is barely swinging on the swing.,0,0.2248186618089676,0.14766620099544525
People hurrying to get to work in a busy city.,People waiting at a bus stop.,1,1.0532618761062622,0.7190582156181335
A man walking towards the open sea.,Man is walk towards the sea.,2,0.8364206552505493,1.5777915716171265
Workers are arranging a window and some lumber along the ground.,People sit in yoga class.,0,0.7704731225967407,0.6733251810073853
Several black children sit at a table with colorful laptops in front of them.,A white dog running in the snow.,0,1.1911250352859497,1.054391622543335
3 people walking through a small field.,A group of friends walking outside.,2,1.7385090589523315,0.2211410254240036
A man waiting for the bus in a war torn country.,A man is waiting for a bus sitting on a bench.,1,0.6871923804283142,0.8237836360931396
Two girls are in line about to order at a Mexican eatery.,Two sad girls are in line about to order at a Mexican eatery.,1,1.2669522762298584,0.8582634329795837
A man uses a projector to give a presentation.,A man is using a projector to watch television.,0,0.639013409614563,0.791515052318573
A woman standing on one hand in an empty pool.,The pool is not full of water.,2,0.9122825860977173,1.3664056062698364
A snowboarder making a big jump doing a trick on a high mountain.,A snowboarder lands a trick during a competition.,1,1.1067445278167725,0.8079033493995667
Four people and a baby are crossing the street at a crosswalk.,People and a baby are crossing the street at a crosswalk to get home.,1,0.9001694917678833,0.6324787139892578
asian women selling fruits from baskets at an outdoor market,asian women at a market,2,1.3665587902069092,0.5420308113098145
A fisherman using a cellphone on a boat.,A fisherman is sleeping on his boat.,0,0.7490978837013245,0.6141209602355957
"An elderly woman pushing a cart filled with boxes walks by theater sign for ""South Pacific"".",A tall person pushing a cart,1,1.2599507570266724,1.369830846786499
A man dressed in blue places mop inside a green bucket as he stands on a roof that overlooks a city.,A man is jumping off a building.,0,0.9959387183189392,1.006757378578186
A butterfly costumed girl waves at the crowd.,A girl is waving at a crowd of people.,2,0.8431882858276367,1.476393461227417
A man in a strange uniform taking a photo of an old-fashioned red sports car.,A tourist takes a picture of the city skyline at dusk.,0,0.8693305253982544,1.1389440298080444
A man in a green shirt and dark pants and carrying a really big pot turns around to talk to 3 other people.,Nobody has a shirt on,0,0.7713623642921448,0.6650113463401794
Two people are walking down an isolated road.,Two humans are walking toward their house.,1,0.8217247128486633,0.6616412401199341
Girl plays with colorful letters on the floor.,The girl is having fun learning her letters.,2,0.707515299320221,2.7536323070526123
An older man is standing outside in front of a truck.,A man is on his feet.,2,0.9766350388526917,1.0089396238327026
a little boy is riding a yellow bicycle across a town square.,A boy has a yellow bike.,2,1.175732135772705,0.7270867228507996
A man pulling items on a cart.,A man is taking things that he bought at the store home.,1,0.5922014713287354,0.7831079959869385
A man sitting on an elephant with a riding seat is talking to a female tourist.,A man sitting on a camel.,0,0.5998026728630066,0.47678202390670776
A man in a brown hat with a beard is holding up a twig.,man holds twig,2,0.6095119714736938,1.9258043766021729
People are conversing at a dining table under a canopy.,People are screaming at a boxing match.,0,0.8443108201026917,0.7544534206390381
Children playing a video game together.,The kids are at the table eating dinner.,0,0.48446476459503174,0.5850725769996643
"A man and woman stand facing each other, the man holding an instrument and the woman holding a piece of paper.",The people are dancing on opposite sides of each other.,0,1.414553165435791,1.8260436058044434
The baseball players near the pitching mound are celebrating as the batsman walks away.,The batsman is on a different team than the others around the pitching mound.,2,0.6342015266418457,2.250034809112549
People cheer as a bicyclist rides his bike off a ramp,People celebrate while an athlete performs tricks.,2,0.619709312915802,2.1548304557800293
"A man walks away from a bright yellow, red and blue bounce house.",A man enters a black bounce house with his child.,0,1.060863971710205,1.2132925987243652
A smiling woman is playing the violin in front of a turquoise background.,A woman is playing an instrument.,2,1.766782522201538,0.15182243287563324
A man is holding a cigarette outdoors in front of a blue wall with a sink on it.,A man holding a cigarette.,2,0.8670128583908081,1.2346932888031006
Two people ride yellow motorcycles.,Two people are riding horses.,0,1.3313038349151611,1.3471500873565674
A woman with a vest and red shirt is holding her hand up above a black and white dog that is jumping.,The woman is wearing a vest.,2,0.6827867031097412,1.7783093452453613
A woman and little girl look into a display case.,A women and little girl are looking at something.,2,1.1406651735305786,0.8395382165908813
A small child playing in a dusty square.,A teenager is playing in his room.,0,0.6632484197616577,0.5737761855125427
A woman holding a red cup with a straw in it sits in front of a man and a woman looking at a book.,People read.,1,0.7083714604377747,0.5818421244621277
a breakdancer man is performing for the kids at school,A man is performing for children for fun,1,0.988680362701416,0.299007385969162
The brown and black dog has his mouth open.,a dog is hot,1,0.7734724879264832,2.2366838455200195
"A small baby, possibly a newborn is being bathed by a person in blue scrubs wearing protective gloves.",The person bathing the small baby is the mother.,1,0.83082115650177,1.0572584867477417
A girl with a balloon animal in her left hand looks up as a person on stilts leans down to show the girl something.,Someone is showing a girl something at the circus.,1,0.7373471260070801,0.6328674554824829
